frame,track_id,class,cls_id,conf,x_c,y_c,w,h
5,1,person,0,0.8753530383110046,400.26727294921875,311.51416015625,36.814056396484375,104.63778686523438
5,2,person,0,0.8642122745513916,324.53973388671875,294.8963623046875,29.775726318359375,74.7611083984375
5,3,person,0,0.8367171883583069,352.01446533203125,282.5936279296875,24.678619384765625,72.91758728027344
5,4,person,0,0.7658700346946716,289.55157470703125,288.8260498046875,19.129669189453125,72.99618530273438
5,5,person,0,0.8117928504943848,375.79168701171875,285.5385437011719,24.412078857421875,70.40449523925781
5,6,person,0,0.6177396774291992,393.4442138671875,261.0801086425781,19.10888671875,34.08274841308594
6,1,person,0,0.8703484535217285,401.15582275390625,310.89312744140625,35.529083251953125,104.738525390625
6,2,person,0,0.8546809554100037,324.27471923828125,293.98785400390625,29.62249755859375,74.928466796875
6,3,person,0,0.8180410265922546,351.72906494140625,282.9319763183594,25.28564453125,73.37278747558594
6,4,person,0,0.7818468809127808,289.7287902832031,288.0527648925781,19.05059814453125,71.593017578125
6,5,person,0,0.8013726472854614,375.893798828125,285.4306640625,24.557861328125,70.49508666992188
6,6,person,0,0.6609951853752136,393.03643798828125,260.8721618652344,18.580902099609375,34.4766845703125
7,1,person,0,0.8671640157699585,401.973388671875,310.3917236328125,34.58599853515625,104.98095703125
7,2,person,0,0.8500493168830872,324.2779541015625,293.10296630859375,29.757720947265625,74.01507568359375
7,3,person,0,0.8433809876441956,351.7132568359375,282.98333740234375,25.218658447265625,73.55409240722656
7,4,person,0,0.7921321392059326,289.8658447265625,287.8558654785156,19.151458740234375,70.67018127441406
7,5,person,0,0.8105544447898865,375.7503356933594,285.2576904296875,25.01678466796875,71.29197692871094
7,6,person,0,0.6228525638580322,392.54290771484375,260.6573486328125,17.5672607421875,34.47499084472656
8,1,person,0,0.8712416291236877,402.4252624511719,309.81689453125,33.43865966796875,105.65560913085938
8,2,person,0,0.8493016958236694,324.87811279296875,291.8223876953125,29.586181640625,75.79725646972656
8,3,person,0,0.8348751068115234,351.68206787109375,282.9202575683594,24.763946533203125,73.64210510253906
8,4,person,0,0.8053686618804932,289.7703857421875,287.0315856933594,19.310577392578125,69.8184814453125
8,5,person,0,0.7970741391181946,375.0533752441406,285.3944091796875,25.70526123046875,72.04962158203125
8,6,person,0,0.5824254155158997,392.1816711425781,260.1035461425781,17.05560302734375,33.58021545410156
9,1,person,0,0.8697061538696289,402.646484375,309.5631408691406,32.913055419921875,105.917236328125
9,2,person,0,0.8464025855064392,325.0497131347656,291.01953125,29.358642578125,77.21232604980469
9,3,person,0,0.8306587934494019,351.717041015625,282.96405029296875,24.79229736328125,73.47988891601562
9,4,person,0,0.805391788482666,289.5528259277344,287.0599365234375,19.39263916015625,68.83889770507812
9,5,person,0,0.7873518466949463,375.0924072265625,284.9293212890625,25.454986572265625,72.93215942382812
9,6,person,0,0.5891880989074707,392.1935119628906,260.4711608886719,16.80206298828125,34.30940246582031
10,1,person,0,0.8594465851783752,402.7974548339844,309.271728515625,33.00738525390625,105.99981689453125
10,2,person,0,0.8466049432754517,324.9642639160156,290.52679443359375,29.3212890625,77.81661987304688
10,3,person,0,0.8427174091339111,351.7508239746094,283.2397766113281,24.66253662109375,73.15788269042969
10,4,person,0,0.8007533550262451,289.62774658203125,286.83984375,19.54241943359375,69.29098510742188
10,5,person,0,0.7806551456451416,375.291015625,284.9044494628906,25.392852783203125,73.21266174316406
10,6,person,0,0.6305971741676331,392.21502685546875,260.49530029296875,16.690216064453125,34.26908874511719
11,1,person,0,0.869120180606842,403.21728515625,309.3096923828125,33.38995361328125,105.99221801757812
11,2,person,0,0.8464093208312988,324.7164306640625,290.2752685546875,29.346343994140625,77.26644897460938
11,3,person,0,0.8399506211280823,351.6280517578125,283.26251220703125,24.332305908203125,72.74745178222656
11,4,person,0,0.8007044792175293,289.9683837890625,286.50689697265625,20.163665771484375,69.55654907226562
11,5,person,0,0.7714820504188538,375.2400207519531,284.6112976074219,25.18524169921875,73.72886657714844
11,6,person,0,0.5726567506790161,392.2940673828125,261.5487976074219,17.11932373046875,36.6407470703125
12,1,person,0,0.8698465824127197,403.45574951171875,309.35235595703125,33.752532958984375,105.85360717773438
12,2,person,0,0.8556951284408569,324.59228515625,290.3163146972656,29.12664794921875,76.43751525878906
12,3,person,0,0.8323417901992798,351.6219787597656,283.2347412109375,24.10211181640625,72.01170349121094
12,4,person,0,0.793878972530365,290.57916259765625,286.4768981933594,20.851043701171875,69.1043701171875
12,5,person,0,0.7755203247070312,375.439453125,284.45965576171875,24.8392333984375,74.05412292480469
12,6,person,0,0.6037582159042358,392.28167724609375,262.167724609375,17.506256103515625,37.92024230957031
13,1,person,0,0.86564701795578,404.06085205078125,309.335693359375,33.2940673828125,105.06350708007812
13,2,person,0,0.8435197472572327,324.83221435546875,289.65576171875,28.821380615234375,76.70193481445312
13,3,person,0,0.8239760994911194,351.59234619140625,283.0939025878906,23.668182373046875,71.82035827636719
13,4,person,0,0.7923669815063477,290.64410400390625,286.37335205078125,20.471405029296875,68.78250122070312
13,5,person,0,0.7823102474212646,375.4920654296875,284.22222900390625,24.302642822265625,73.43009948730469
13,6,person,0,0.6480038166046143,392.3853759765625,262.9120788574219,17.695831298828125,39.39018249511719
14,1,person,0,0.8725383281707764,404.2662048339844,309.10400390625,33.150146484375,104.08245849609375
14,2,person,0,0.8538632392883301,324.87371826171875,289.83245849609375,28.330780029296875,74.65353393554688
14,3,person,0,0.8323688507080078,351.7216796875,282.9723205566406,23.1912841796875,71.8673095703125
14,4,person,0,0.7883086204528809,290.6515808105469,286.4139404296875,20.506591796875,69.11346435546875
14,5,person,0,0.7903290390968323,375.5672607421875,284.7761535644531,24.38079833984375,72.1593017578125
14,6,person,0,0.644916832447052,392.5355529785156,262.8938293457031,17.87066650390625,39.33575439453125
15,1,person,0,0.8667014241218567,404.6634521484375,308.93621826171875,33.757781982421875,103.48403930664062
15,2,person,0,0.8579698204994202,324.9072570800781,290.2131652832031,28.15106201171875,73.81101989746094
15,3,person,0,0.8111997246742249,351.915771484375,282.4438781738281,22.88427734375,70.9161376953125
15,4,person,0,0.7870591878890991,290.994384765625,286.44622802734375,20.930755615234375,69.06602478027344
15,5,person,0,0.7666779160499573,375.66278076171875,285.33978271484375,24.733428955078125,71.12199401855469
15,6,person,0,0.6051470637321472,392.59893798828125,263.32244873046875,18.127716064453125,40.19169616699219
16,1,person,0,0.8701238036155701,405.2047119140625,308.4962463378906,33.395172119140625,102.38787841796875
16,2,person,0,0.8615612387657166,324.83782958984375,291.4003601074219,27.993560791015625,71.76631164550781
16,3,person,0,0.8059629201889038,352.1778564453125,282.5330810546875,22.904876708984375,70.76884460449219
16,4,person,0,0.7932608127593994,291.134521484375,286.2135925292969,20.924835205078125,68.87788391113281
16,5,person,0,0.7615797519683838,376.090087890625,285.44110107421875,24.658050537109375,69.15873718261719
16,6,person,0,0.48186856508255005,393.12567138671875,264.177001953125,17.70977783203125,41.83866882324219
17,1,person,0,0.8726832270622253,405.3887939453125,307.7205810546875,32.832855224609375,101.01614379882812
17,2,person,0,0.8636981844902039,325.030517578125,291.75225830078125,27.86376953125,71.16744995117188
17,3,person,0,0.8001982569694519,352.1953125,282.8905029296875,23.025360107421875,71.33045959472656
17,4,person,0,0.7984223365783691,291.32177734375,286.2043762207031,20.962982177734375,68.562744140625
17,5,person,0,0.7574893236160278,376.7977294921875,284.781982421875,23.883941650390625,70.13198852539062
17,6,person,0,0.49942129850387573,393.3714599609375,263.740966796875,17.756072998046875,40.82975769042969
18,1,person,0,0.866458535194397,405.6661071777344,306.98419189453125,32.35284423828125,99.76947021484375
18,2,person,0,0.8569831848144531,325.52008056640625,291.4090881347656,27.766998291015625,71.74261474609375
18,3,person,0,0.7992295622825623,352.060546875,282.4990539550781,22.6990966796875,70.88201904296875
18,4,person,0,0.7943692207336426,291.5152282714844,286.12060546875,21.16009521484375,68.00831604003906
18,5,person,0,0.7512199282646179,377.4052734375,283.8020935058594,23.03271484375,70.65419006347656
18,6,person,0,0.5468326807022095,393.4143371582031,262.61004638671875,17.770263671875,38.490081787109375
19,1,person,0,0.8750747442245483,406.2645263671875,305.9322509765625,33.136871337890625,98.885498046875
19,2,person,0,0.8592709898948669,325.71563720703125,291.8961486816406,27.777679443359375,70.54486083984375
19,3,person,0,0.8073478937149048,352.2554931640625,282.0379638671875,23.02435302734375,71.12185668945312
19,4,person,0,0.7939183712005615,291.728759765625,286.35784912109375,20.987396240234375,68.26663208007812
19,5,person,0,0.7425599694252014,377.3774719238281,283.07720947265625,22.9122314453125,71.87020874023438
19,6,person,0,0.42148298025131226,393.4500427246094,262.1845703125,17.52734375,37.58192443847656
20,1,person,0,0.8807421922683716,406.8493347167969,304.4237365722656,33.7484130859375,98.14106750488281
20,2,person,0,0.8483598232269287,325.78277587890625,291.7946472167969,27.725128173828125,70.998291015625
20,3,person,0,0.7963843941688538,352.3206787109375,281.4658508300781,22.969940185546875,71.3319091796875
20,4,person,0,0.8071245551109314,292.1833801269531,286.0837097167969,20.7283935546875,68.83305358886719
20,5,person,0,0.7836678624153137,377.4544677734375,282.0954895019531,23.241943359375,71.59503173828125
20,6,person,0,0.3394850492477417,393.57794189453125,261.6856384277344,17.395050048828125,36.60015869140625
21,1,person,0,0.8806173801422119,406.83978271484375,303.8327941894531,32.994232177734375,97.96296691894531
21,2,person,0,0.8507577776908875,325.79241943359375,291.53594970703125,27.851715087890625,71.44192504882812
21,3,person,0,0.812269389629364,352.041015625,281.0314025878906,22.981781005859375,71.63311767578125
21,4,person,0,0.8056365251541138,292.2776794433594,285.98681640625,20.8551025390625,68.6025390625
21,5,person,0,0.7687106728553772,377.9451904296875,280.7109375,23.502105712890625,72.64759826660156
21,6,person,0,0.39390289783477783,393.67742919921875,261.3447265625,17.620880126953125,36.096954345703125
22,1,person,0,0.8867501020431519,406.7659912109375,303.2502746582031,32.832275390625,97.94659423828125
22,2,person,0,0.8420156836509705,325.68511962890625,291.66986083984375,27.495635986328125,71.27682495117188
22,3,person,0,0.8049543499946594,351.931396484375,280.5702819824219,22.7203369140625,71.58924865722656
22,4,person,0,0.7899109125137329,292.52618408203125,285.8478698730469,20.447509765625,67.65971374511719
22,5,person,0,0.7811528444290161,378.3224182128906,280.18695068359375,23.59521484375,71.56765747070312
22,6,person,0,0.366833359003067,393.7061462402344,261.2236328125,17.4573974609375,35.92573547363281
23,1,person,0,0.8839194774627686,406.7088623046875,302.92840576171875,33.478302001953125,98.09278869628906
23,2,person,0,0.8335279822349548,325.6817626953125,291.3390197753906,27.2760009765625,71.78330993652344
23,3,person,0,0.8099782466888428,351.93060302734375,280.09918212890625,23.260711669921875,72.03952026367188
23,4,person,0,0.7739553451538086,292.77947998046875,286.13787841796875,19.712890625,67.78897094726562
23,5,person,0,0.7834511399269104,378.79925537109375,280.00384521484375,23.70062255859375,71.03361511230469
23,6,person,0,0.4508799910545349,393.91387939453125,260.4959411621094,17.078765869140625,34.43434143066406
24,1,person,0,0.8934070467948914,406.94451904296875,302.7759094238281,33.6796875,98.21551513671875
24,2,person,0,0.8145250082015991,325.818359375,291.4549255371094,26.934783935546875,70.88421630859375
24,3,person,0,0.8056718707084656,351.9511413574219,279.64202880859375,24.07080078125,71.93167114257812
24,4,person,0,0.7765767574310303,293.0086975097656,285.55914306640625,19.99017333984375,66.70095825195312
24,5,person,0,0.7857462167739868,379.150390625,280.2355651855469,23.028045654296875,70.22615051269531
24,6,person,0,0.5347946286201477,393.8355712890625,259.77130126953125,17.136138916015625,32.92741394042969
25,1,person,0,0.8884083032608032,406.674560546875,302.700439453125,34.171234130859375,98.38636779785156
25,2,person,0,0.8224248886108398,325.9116516113281,291.015869140625,26.759521484375,69.41506958007812
25,3,person,0,0.8108951449394226,351.94140625,279.54058837890625,24.411041259765625,71.8670654296875
25,4,person,0,0.7583531737327576,293.3302307128906,284.466796875,20.1436767578125,65.26718139648438
25,5,person,0,0.784589946269989,379.3516845703125,280.622314453125,22.231414794921875,70.34637451171875
25,6,person,0,0.3763922154903412,393.95037841796875,259.4682922363281,17.394561767578125,32.44416809082031
26,1,person,0,0.8888509273529053,406.63519287109375,302.8521423339844,34.054901123046875,98.15623474121094
26,2,person,0,0.8309053778648376,325.8677062988281,290.5062255859375,26.92694091796875,68.28997802734375
26,3,person,0,0.8163784742355347,352.00054931640625,279.66351318359375,24.215484619140625,71.83200073242188
26,4,person,0,0.7769851684570312,293.84503173828125,283.759033203125,19.955963134765625,63.65065002441406
26,5,person,0,0.7707319259643555,379.12677001953125,280.59149169921875,21.68011474609375,70.31503295898438
26,6,person,0,0.47531023621559143,393.918701171875,258.9991149902344,17.228302001953125,31.976181030273438
27,1,person,0,0.8828610181808472,406.8724670410156,302.870361328125,33.137451171875,97.76371765136719
27,2,person,0,0.8307638168334961,325.91204833984375,289.9049072265625,27.056243896484375,68.07723999023438
27,3,person,0,0.8199928998947144,352.03436279296875,279.92181396484375,24.369903564453125,71.82376098632812
27,4,person,0,0.7948665022850037,294.2203369140625,283.3730163574219,19.93084716796875,62.9195556640625
27,5,person,0,0.7711426019668579,379.00787353515625,280.67572021484375,21.696319580078125,70.51821899414062
27,6,person,0,0.4123886227607727,393.9248352050781,258.56427001953125,17.03704833984375,31.551132202148438
28,1,person,0,0.8837057948112488,407.15692138671875,302.75299072265625,33.337921142578125,97.37117004394531
28,2,person,0,0.824293315410614,325.86376953125,289.6669006347656,26.988616943359375,67.64720153808594
28,3,person,0,0.824664831161499,352.0384521484375,279.91943359375,24.58489990234375,71.52650451660156
28,4,person,0,0.8029645681381226,294.533935546875,283.3024597167969,20.379241943359375,62.88789367675781
28,5,person,0,0.7780182957649231,379.29461669921875,280.46142578125,21.50018310546875,70.71638488769531
28,6,person,0,0.356355756521225,393.8700866699219,265.30047607421875,17.0234375,45.76634216308594
29,1,person,0,0.8779905438423157,407.32135009765625,302.64532470703125,33.182586669921875,96.98783874511719
29,2,person,0,0.8391414284706116,325.6778564453125,289.52667236328125,26.411346435546875,67.26626586914062
29,3,person,0,0.8210434317588806,352.01824951171875,279.8863525390625,24.65301513671875,71.11250305175781
29,4,person,0,0.8091916441917419,294.85711669921875,283.3791198730469,20.356353759765625,63.29130554199219
29,5,person,0,0.7551543712615967,379.3358154296875,280.26776123046875,21.728607177734375,70.85951232910156
29,6,person,0,0.321715384721756,393.5804138183594,271.34112548828125,17.0806884765625,58.74217224121094
30,1,person,0,0.8824777007102966,407.24273681640625,302.42364501953125,32.761688232421875,96.66189575195312
30,2,person,0,0.8383150696754456,325.50701904296875,289.48419189453125,25.93194580078125,66.87405395507812
30,3,person,0,0.8254805207252502,351.8624267578125,280.015380859375,24.638885498046875,70.63887023925781
30,4,person,0,0.7994787096977234,295.15185546875,283.53656005859375,19.698089599609375,63.68479919433594
30,5,person,0,0.7634374499320984,379.3516845703125,279.8801574707031,22.229583740234375,70.12725830078125
30,6,person,0,0.28502190113067627,393.3939514160156,270.2127380371094,16.6260986328125,56.29957580566406
31,1,person,0,0.8857792019844055,407.02508544921875,302.222412109375,32.149261474609375,96.58267211914062
31,2,person,0,0.8352130651473999,325.3413391113281,289.3009033203125,25.66436767578125,67.05938720703125
31,3,person,0,0.8236759305000305,351.73284912109375,279.9876403808594,24.610870361328125,69.97755432128906
31,4,person,0,0.792339563369751,295.29205322265625,283.5634460449219,19.135772705078125,64.130859375
31,5,person,0,0.7733357548713684,379.357666015625,279.69268798828125,22.082611083984375,69.59611511230469
31,6,person,0,0.338585764169693,393.32135009765625,269.2505798339844,16.7489013671875,54.5584716796875
32,1,person,0,0.8776800632476807,406.7706298828125,301.72894287109375,32.120269775390625,96.51156616210938
32,2,person,0,0.8393160700798035,325.241455078125,289.1172180175781,25.444305419921875,67.36952209472656
32,3,person,0,0.8276312351226807,351.60418701171875,279.7050476074219,24.513031005859375,68.63670349121094
32,4,person,0,0.7915263175964355,295.5218505859375,283.59014892578125,18.612030029296875,64.48368835449219
32,5,person,0,0.7782321572303772,379.426025390625,279.67059326171875,21.823944091796875,69.28118896484375
32,6,person,0,0.3177933394908905,392.9521484375,272.96484375,16.86065673828125,62.82402038574219
33,1,person,0,0.8634889125823975,406.6815185546875,300.03216552734375,31.083221435546875,93.58377075195312
33,2,person,0,0.8337368965148926,325.10894775390625,288.93206787109375,25.25433349609375,67.65467834472656
33,3,person,0,0.8329484462738037,351.47467041015625,279.6809997558594,24.49713134765625,68.03443908691406
33,4,person,0,0.8045232892036438,295.85198974609375,283.7798767089844,18.2840576171875,64.63932800292969
33,5,person,0,0.7600510716438293,379.27215576171875,279.9510192871094,21.573272705078125,69.332763671875
34,1,person,0,0.8688119649887085,406.70556640625,299.264892578125,30.9268798828125,93.31600952148438
34,2,person,0,0.8319628238677979,325.1116943359375,288.8104248046875,25.488311767578125,67.79415893554688
34,3,person,0,0.8248512148857117,351.5909423828125,279.14373779296875,24.419769287109375,66.77975463867188
34,4,person,0,0.810591995716095,295.9815979003906,283.7391662597656,18.22296142578125,64.8848876953125
34,5,person,0,0.7621034979820251,378.6250915527344,280.22894287109375,21.57965087890625,69.67977905273438
35,1,person,0,0.8666565418243408,406.9440612792969,298.24310302734375,31.3353271484375,91.72256469726562
35,2,person,0,0.8346247673034668,325.2785949707031,288.4830322265625,26.09185791015625,67.16156005859375
35,3,person,0,0.8184196949005127,351.3388671875,279.06170654296875,23.946868896484375,67.24382019042969
35,4,person,0,0.8073947429656982,296.0697021484375,283.4653625488281,18.172454833984375,64.98307800292969
35,5,person,0,0.7722499966621399,378.4726867675781,279.90008544921875,20.70416259765625,69.62619018554688
36,1,person,0,0.8651355504989624,407.0744934082031,297.2522277832031,30.63201904296875,91.19654846191406
36,2,person,0,0.8320435881614685,325.2726135253906,288.4959716796875,26.18170166015625,67.49508666992188
36,3,person,0,0.8254791498184204,350.73681640625,278.8560485839844,24.737030029296875,68.68171691894531
36,4,person,0,0.8004259467124939,296.2362365722656,282.9537353515625,18.193115234375,64.5921630859375
36,5,person,0,0.768987238407135,378.2637939453125,279.96673583984375,20.69488525390625,69.30097961425781
37,1,person,0,0.866199791431427,407.2998352050781,296.8689880371094,30.6142578125,91.36439514160156
37,2,person,0,0.8363809585571289,325.032958984375,288.5588073730469,25.732513427734375,67.34590148925781
37,3,person,0,0.8227020502090454,350.59906005859375,278.4087219238281,24.957275390625,69.33148193359375
37,4,person,0,0.7931209802627563,296.2216796875,283.2122802734375,18.462799072265625,64.9151611328125
37,5,person,0,0.7746288180351257,377.93853759765625,279.99560546875,20.7808837890625,70.17385864257812
38,1,person,0,0.853702962398529,407.68792724609375,296.6502685546875,31.352874755859375,91.40997314453125
38,2,person,0,0.8434876799583435,324.95654296875,288.5222473144531,25.313201904296875,66.98936462402344
38,3,person,0,0.8280071020126343,350.22076416015625,277.86248779296875,25.033843994140625,68.97085571289062
38,4,person,0,0.7946743369102478,296.2568359375,282.9188537597656,18.511199951171875,64.687744140625
38,5,person,0,0.7782200574874878,377.8701171875,279.7694396972656,20.634735107421875,70.48188781738281
39,1,person,0,0.850796639919281,407.6605224609375,296.3481750488281,32.360809326171875,91.54023742675781
39,2,person,0,0.853565514087677,324.97381591796875,288.3609313964844,25.00518798828125,66.76881408691406
39,3,person,0,0.8260576725006104,350.0653076171875,277.5397644042969,25.00103759765625,68.61448669433594
39,4,person,0,0.7974382042884827,296.1841125488281,282.96026611328125,18.7069091796875,64.5833740234375
39,5,person,0,0.7780259847640991,377.66204833984375,279.15802001953125,20.55810546875,69.72041320800781
40,1,person,0,0.8517928719520569,407.3100891113281,296.3116760253906,32.374755859375,91.30265808105469
40,2,person,0,0.8431719541549683,324.9206848144531,288.1546936035156,24.9837646484375,66.90150451660156
40,3,person,0,0.8151440024375916,349.8838195800781,277.1945495605469,25.0516357421875,68.275390625
40,4,person,0,0.7960871458053589,296.09454345703125,283.0403747558594,18.63385009765625,64.57513427734375
40,5,person,0,0.7953577637672424,377.3205871582031,278.603759765625,21.095458984375,68.95297241210938
41,1,person,0,0.8659002780914307,406.8128967285156,296.08984375,32.70684814453125,90.87850952148438
41,2,person,0,0.8502206802368164,325.1436767578125,287.7926940917969,25.082977294921875,67.36590576171875
41,3,person,0,0.8126262426376343,349.75665283203125,276.9096374511719,24.808624267578125,68.28926086425781
41,4,person,0,0.7953702807426453,296.00408935546875,283.041748046875,18.605987548828125,64.5767822265625
41,5,person,0,0.8081691265106201,377.047607421875,278.03314208984375,21.600921630859375,69.19888305664062
42,1,person,0,0.8633309602737427,406.7021179199219,296.03802490234375,32.31781005859375,91.01571655273438
42,2,person,0,0.8491361141204834,325.42364501953125,287.0780944824219,25.334747314453125,67.14167785644531
42,3,person,0,0.8296740055084229,349.5860595703125,276.76202392578125,24.86053466796875,68.94586181640625
42,4,person,0,0.7862714529037476,295.93353271484375,282.7740478515625,18.59747314453125,64.10469055175781
42,5,person,0,0.7958219647407532,376.8958740234375,277.6480712890625,21.993255615234375,69.44912719726562
43,1,person,0,0.859021008014679,406.62164306640625,296.101318359375,31.439117431640625,91.06338500976562
43,2,person,0,0.8445348739624023,325.16680908203125,286.5994567871094,25.85009765625,66.60484313964844
43,3,person,0,0.8204906582832336,349.5674133300781,276.5572814941406,24.46551513671875,68.88017272949219
43,4,person,0,0.788102924823761,295.9398193359375,282.29296875,18.579986572265625,63.645294189453125
43,5,person,0,0.7984495162963867,376.9464111328125,277.69757080078125,22.01531982421875,68.46156311035156
44,1,person,0,0.8648326992988586,406.7531433105469,295.953125,31.1507568359375,90.52467346191406
44,2,person,0,0.8228288888931274,324.5172119140625,286.4161682128906,27.737213134765625,65.19200134277344
44,3,person,0,0.8095746040344238,349.5208435058594,276.4857482910156,24.238037109375,68.56770324707031
44,4,person,0,0.7965976595878601,295.97882080078125,281.86541748046875,18.631683349609375,63.735748291015625
44,5,person,0,0.7864294052124023,376.9870300292969,277.2459716796875,21.86456298828125,68.54716491699219
44,6,person,0,0.5502849817276001,392.031494140625,273.88238525390625,16.115509033203125,64.77754211425781
45,1,person,0,0.8639571070671082,407.08135986328125,295.75982666015625,31.001434326171875,90.49037170410156
45,2,person,0,0.8446195125579834,324.36444091796875,285.7226257324219,28.718536376953125,65.70448303222656
45,3,person,0,0.8247225284576416,349.4973449707031,276.5592956542969,23.81085205078125,68.24656677246094
45,4,person,0,0.8050678372383118,295.9327697753906,281.3894348144531,18.580322265625,63.12689208984375
45,5,person,0,0.7882451415061951,376.72491455078125,277.4512634277344,21.70098876953125,67.981201171875
45,6,person,0,0.6068398356437683,391.6337585449219,273.9102783203125,16.06866455078125,65.5928955078125
46,1,person,0,0.8647080659866333,407.2926025390625,295.504150390625,30.779937744140625,89.75003051757812
46,2,person,0,0.827220618724823,324.56097412109375,285.3089904785156,29.30340576171875,66.54661560058594
46,3,person,0,0.8196129202842712,349.35003662109375,276.4736022949219,23.707244873046875,68.55926513671875
46,4,person,0,0.795952558517456,295.9837646484375,280.8382263183594,18.462738037109375,62.87567138671875
46,5,person,0,0.7905551195144653,376.38720703125,277.5390625,21.010284423828125,67.77822875976562
46,6,person,0,0.46772873401641846,391.4403076171875,273.95654296875,16.3953857421875,66.4344482421875
47,1,person,0,0.8592445850372314,407.5396423339844,295.2778015136719,30.66436767578125,89.50248718261719
47,2,person,0,0.835204005241394,325.177490234375,284.92059326171875,29.05169677734375,66.08656311035156
47,3,person,0,0.8274857401847839,349.19366455078125,276.29400634765625,23.54022216796875,68.29183959960938
47,4,person,0,0.8011648654937744,295.92669677734375,280.35784912109375,18.344818115234375,61.92347717285156
47,5,person,0,0.7949566841125488,376.3104248046875,277.7087097167969,21.0067138671875,67.56736755371094
47,6,person,0,0.3436662554740906,391.1087341308594,273.6796875,17.07086181640625,66.72663879394531
48,1,person,0,0.8687010407447815,407.94158935546875,295.0896301269531,30.450836181640625,88.72651672363281
48,2,person,0,0.824975311756134,325.38604736328125,284.7992248535156,28.976409912109375,65.871337890625
48,3,person,0,0.8307076692581177,349.0118408203125,276.0302734375,23.44403076171875,67.03561401367188
48,4,person,0,0.7449779510498047,295.8301086425781,280.1926574707031,18.32391357421875,61.26435852050781
48,5,person,0,0.8023638129234314,376.238037109375,277.7247009277344,21.56781005859375,68.12007141113281
48,6,person,0,0.4129631221294403,390.95916748046875,273.5797119140625,17.539886474609375,65.83448791503906
49,1,person,0,0.8608661890029907,408.2158203125,293.83184814453125,31.646942138671875,87.46139526367188
49,2,person,0,0.8198345899581909,325.4435119628906,284.8184814453125,28.474609375,65.14730834960938
49,3,person,0,0.8265560865402222,349.034423828125,276.25653076171875,23.275360107421875,66.59574890136719
49,4,person,0,0.5912017822265625,295.8383483886719,280.1529235839844,18.16064453125,61.330322265625
49,5,person,0,0.8177441954612732,376.15460205078125,277.7203369140625,22.059600830078125,68.56808471679688
