frame,track_id,class,cls_id,conf,x_c,y_c,w,h
0,1,person,0,0.7578859329223633,399.687255859375,251.74639892578125,14.8140869140625,40.353271484375
0,2,person,0,0.7486869096755981,362.52777099609375,265.5992431640625,13.44952392578125,56.3948974609375
0,3,person,0,0.7230131030082703,340.4215087890625,252.35842895507812,9.7589111328125,38.156494140625
0,4,person,0,0.6224808692932129,309.82269287109375,261.0091552734375,14.1927490234375,43.6138916015625
0,5,person,0,0.6111811995506287,302.2002258300781,252.986083984375,10.58782958984375,34.422607421875
1,1,person,0,0.7450190186500549,399.52374267578125,251.4696807861328,14.64520263671875,39.758758544921875
1,2,person,0,0.7409228682518005,362.0920715332031,265.753173828125,14.68634033203125,56.42939758300781
1,3,person,0,0.7376198172569275,340.55035400390625,252.1891326904297,10.16845703125,38.017852783203125
1,4,person,0,0.6263027787208557,309.8487548828125,260.5631103515625,14.4898681640625,43.55635070800781
1,5,person,0,0.5723581910133362,302.6849670410156,253.3638916015625,10.5831298828125,35.298095703125
2,1,person,0,0.7630138397216797,399.60369873046875,250.8759002685547,15.087738037109375,40.072479248046875
2,2,person,0,0.741497814655304,360.7568664550781,265.85687255859375,16.17205810546875,55.62213134765625
2,3,person,0,0.7449021339416504,340.4631652832031,252.04446411132812,10.55328369140625,37.74961853027344
2,4,person,0,0.6401201486587524,309.7939758300781,260.72833251953125,14.60223388671875,44.8056640625
2,5,person,0,0.594680905342102,302.81292724609375,253.1790771484375,10.711700439453125,35.17399597167969
3,1,person,0,0.7646986246109009,399.7724609375,251.0036163330078,15.440399169921875,39.974090576171875
3,2,person,0,0.7657384276390076,359.7557373046875,265.5113525390625,18.305938720703125,54.66136169433594
3,3,person,0,0.7480962872505188,340.58978271484375,251.89901733398438,10.83636474609375,37.67755126953125
3,4,person,0,0.6335092782974243,309.4810791015625,259.4228820800781,15.0068359375,43.02867126464844
3,5,person,0,0.34951311349868774,302.90478515625,252.80162048339844,10.301116943359375,34.253204345703125
4,1,person,0,0.7705922722816467,399.99725341796875,250.9564666748047,15.824798583984375,40.153900146484375
4,2,person,0,0.7755224704742432,358.394775390625,265.485595703125,20.521636962890625,55.04563903808594
4,3,person,0,0.7607268691062927,340.5362548828125,251.71432495117188,11.2362060546875,37.567626953125
4,4,person,0,0.6161117553710938,309.130859375,258.74835205078125,15.554290771484375,41.899139404296875
4,5,person,0,0.48808109760284424,302.97998046875,252.8048095703125,10.155120849609375,34.42759704589844
5,1,person,0,0.7650452852249146,400.0615234375,250.69766235351562,15.65386962890625,40.41365051269531
5,2,person,0,0.7860569357872009,357.36785888671875,266.4046630859375,22.448883056640625,54.68058776855469
5,3,person,0,0.7578492760658264,340.6667175292969,251.5322265625,11.02691650390625,37.06517028808594
5,4,person,0,0.6185237169265747,309.53448486328125,260.3628845214844,15.1751708984375,45.50965881347656
5,5,person,0,0.3557474613189697,303.22747802734375,252.46884155273438,9.54693603515625,33.85877990722656
6,1,person,0,0.7635166645050049,400.23699951171875,250.578369140625,15.38446044921875,40.8153076171875
6,2,person,0,0.8070119023323059,356.9571533203125,266.682861328125,24.705078125,55.942047119140625
6,3,person,0,0.7528350949287415,340.669189453125,251.3294219970703,10.890411376953125,36.693817138671875
6,4,person,0,0.6057294011116028,309.22802734375,259.57989501953125,15.924041748046875,44.14471435546875
6,5,person,0,0.292813777923584,303.24822998046875,252.90777587890625,9.360382080078125,33.95130920410156
7,1,person,0,0.7679990530014038,400.31024169921875,250.61563110351562,15.341766357421875,40.73286437988281
7,2,person,0,0.8158206939697266,356.68365478515625,266.8134765625,26.44671630859375,56.71202087402344
7,3,person,0,0.7440274953842163,340.4117431640625,251.41844177246094,10.724700927734375,36.929351806640625
7,4,person,0,0.679132342338562,308.8653564453125,259.13818359375,16.734527587890625,44.056793212890625
8,1,person,0,0.7672456502914429,400.1654357910156,250.62689208984375,15.501953125,40.2205810546875
8,2,person,0,0.809329628944397,356.2569580078125,266.7853698730469,26.811614990234375,56.39869689941406
8,3,person,0,0.7684078812599182,339.9967041015625,251.52001953125,10.65667724609375,37.94416809082031
8,4,person,0,0.76185542345047,308.921630859375,260.0872497558594,16.315155029296875,45.68232727050781
9,1,person,0,0.7686336636543274,400.159423828125,250.8121337890625,15.41156005859375,39.94970703125
9,2,person,0,0.8104770183563232,356.162109375,266.7923583984375,27.125579833984375,56.03924560546875
9,3,person,0,0.7133612036705017,339.89837646484375,251.68572998046875,10.60003662109375,37.72337341308594
9,4,person,0,0.6401354074478149,309.1620788574219,258.1649169921875,15.95184326171875,41.97021484375
10,1,person,0,0.7820431590080261,400.0352783203125,250.98556518554688,14.98736572265625,39.70635986328125
10,2,person,0,0.807765007019043,355.9641418457031,266.4902038574219,27.2259521484375,56.67401123046875
10,3,person,0,0.6587106585502625,339.7279968261719,251.79837036132812,10.69647216796875,37.78837585449219
10,4,person,0,0.6242436766624451,309.4060974121094,256.0699768066406,16.05328369140625,37.87751770019531
11,1,person,0,0.7896471619606018,400.0130615234375,251.2122802734375,14.672943115234375,39.21479797363281
11,2,person,0,0.8029365539550781,355.5494079589844,266.5625,26.68231201171875,56.24931335449219
11,3,person,0,0.7429670095443726,339.7383117675781,251.7840576171875,10.9993896484375,37.38824462890625
11,4,person,0,0.6788954138755798,309.7046203613281,256.535888671875,15.645263671875,39.190887451171875
11,6,bicycle,1,0.5226666331291199,308.3222351074219,271.53076171875,15.2237548828125,31.802322387695312
12,1,person,0,0.7929810285568237,399.9747314453125,251.56350708007812,14.703094482421875,39.53642272949219
12,2,person,0,0.800285816192627,355.22998046875,266.7312927246094,26.299407958984375,55.85612487792969
12,3,person,0,0.7446509003639221,339.7313232421875,251.84759521484375,10.997711181640625,37.45442199707031
12,4,person,0,0.7196497917175293,309.81640625,257.549560546875,15.56524658203125,42.05535888671875
12,6,bicycle,1,0.5276640057563782,308.168701171875,272.7396240234375,15.592926025390625,30.331024169921875
13,1,person,0,0.7847616672515869,400.0365295410156,251.62075805664062,14.8258056640625,39.58415222167969
13,2,person,0,0.8107735514640808,354.8213195800781,266.8026123046875,25.67388916015625,54.86297607421875
13,3,person,0,0.7058163285255432,339.166259765625,251.42323303222656,10.587860107421875,36.699127197265625
13,4,person,0,0.7206553816795349,309.9735412597656,257.67608642578125,15.4364013671875,42.704864501953125
13,6,bicycle,1,0.5677199363708496,308.531005859375,272.88165283203125,14.792877197265625,29.951934814453125
