frame,track_id,class,cls_id,conf,x_c,y_c,w,h
0,1,person,0,0.862767219543457,391.45465087890625,340.15069580078125,57.0946044921875,104.1275634765625
0,2,person,0,0.8592833876609802,360.41668701171875,307.5816955566406,31.53466796875,100.9639892578125
0,3,person,0,0.8511659502983093,334.83233642578125,299.9990234375,24.3961181640625,81.9739990234375
0,4,person,0,0.8431505560874939,419.8992919921875,287.3477783203125,25.7603759765625,63.695068359375
0,5,person,0,0.8423648476600647,308.1495056152344,302.1138000488281,27.83294677734375,91.73046875
0,6,person,0,0.8325381875038147,268.5271301269531,281.3465576171875,24.75030517578125,71.65704345703125
0,7,bicycle,1,0.7982814908027649,387.77337646484375,382.9217529296875,57.05828857421875,89.7001953125
1,1,person,0,0.8558492064476013,392.1343688964844,337.537841796875,55.6343994140625,103.29483032226562
1,2,person,0,0.8550944328308105,360.3740234375,306.7430419921875,31.8759765625,99.7548828125
1,3,person,0,0.8366707563400269,335.11431884765625,300.13201904296875,23.798126220703125,82.12725830078125
1,4,person,0,0.8546428680419922,420.1082763671875,287.5804748535156,26.203826904296875,63.43333435058594
1,5,person,0,0.8264725804328918,308.6129150390625,302.4490966796875,27.424896240234375,91.35293579101562
1,6,person,0,0.8198471665382385,268.5772705078125,281.87384033203125,24.489227294921875,71.852783203125
1,7,bicycle,1,0.7999916076660156,389.7840881347656,382.078369140625,55.498291015625,90.37197875976562
2,1,person,0,0.8512894511222839,393.0921630859375,337.17926025390625,53.778961181640625,102.70895385742188
2,2,person,0,0.8520984649658203,360.0116271972656,306.3853759765625,32.03167724609375,100.36297607421875
2,3,person,0,0.8225486874580383,335.1649169921875,300.29779052734375,23.115936279296875,82.11563110351562
2,4,person,0,0.840445876121521,420.76092529296875,287.6618957519531,25.586151123046875,63.21917724609375
2,5,person,0,0.8151538968086243,308.72100830078125,302.41741943359375,26.60223388671875,91.11795043945312
2,6,person,0,0.8077869415283203,268.71600341796875,282.06317138671875,24.301666259765625,71.80775451660156
2,7,bicycle,1,0.7796432971954346,391.18304443359375,381.21453857421875,54.536163330078125,90.18722534179688
2,8,person,0,0.5960056781768799,379.67083740234375,278.6597595214844,18.799407958984375,48.75636291503906
3,1,person,0,0.8471211791038513,394.24127197265625,335.56549072265625,52.338897705078125,101.29098510742188
3,2,person,0,0.8559626936912537,359.4778747558594,306.2129821777344,31.8245849609375,100.57844543457031
3,3,person,0,0.8161910176277161,335.068359375,300.55291748046875,22.655609130859375,82.23013305664062
3,4,person,0,0.8531004786491394,421.419189453125,287.7725830078125,25.740447998046875,62.76275634765625
3,5,person,0,0.8183255791664124,309.17584228515625,302.1856384277344,25.38385009765625,91.06549072265625
3,6,person,0,0.805204451084137,269.12908935546875,281.6721496582031,24.1077880859375,69.52043151855469
3,7,bicycle,1,0.82060706615448,392.47100830078125,380.15045166015625,53.8106689453125,90.26455688476562
3,8,person,0,0.6598646640777588,379.2077331542969,277.795166015625,19.1544189453125,51.9176025390625
3,9,person,0,0.6790812611579895,290.2794494628906,292.0506591796875,19.90887451171875,80.63145446777344
4,1,person,0,0.8343901634216309,395.4698486328125,334.466064453125,52.344696044921875,99.63931274414062
4,2,person,0,0.8602394461631775,359.2023010253906,305.9324951171875,32.52056884765625,100.50686645507812
4,3,person,0,0.8198426365852356,335.3592529296875,300.6032409667969,21.89190673828125,82.36944580078125
4,4,person,0,0.8438968658447266,421.90130615234375,287.8790588378906,25.441375732421875,62.7733154296875
4,5,person,0,0.8215512037277222,309.2783508300781,301.5533447265625,24.92352294921875,90.78952026367188
4,6,person,0,0.8190876841545105,269.4936218261719,281.6783447265625,23.511962890625,69.40695190429688
4,7,bicycle,1,0.7943486571311951,394.3900451660156,378.6917724609375,53.65570068359375,90.35409545898438
4,8,person,0,0.7099060416221619,378.918212890625,277.36395263671875,19.595977783203125,54.131011962890625
4,9,person,0,0.7214910984039307,290.26055908203125,292.00579833984375,20.611785888671875,78.41378784179688
5,1,person,0,0.8435039520263672,396.49285888671875,334.7896728515625,51.163177490234375,101.16934204101562
5,2,person,0,0.8591511249542236,358.2791442871094,305.39129638671875,32.314453125,100.56582641601562
5,3,person,0,0.8226795196533203,335.45953369140625,300.49066162109375,21.465576171875,82.12112426757812
5,4,person,0,0.8440879583358765,422.08343505859375,287.79156494140625,25.536590576171875,62.45892333984375
5,5,person,0,0.8377470374107361,309.4975280761719,300.9577941894531,24.5894775390625,90.41505432128906
5,6,person,0,0.8277087211608887,269.9106140136719,281.2856750488281,23.23907470703125,69.30943298339844
5,7,bicycle,1,0.6722161173820496,394.98321533203125,378.76336669921875,50.846435546875,85.84136962890625
5,8,person,0,0.6957451701164246,378.63934326171875,280.4129638671875,19.76995849609375,60.15632629394531
5,9,person,0,0.706964910030365,290.9281005859375,290.9665222167969,20.3619384765625,76.45872497558594
6,1,person,0,0.8305953145027161,397.11529541015625,335.41961669921875,49.795989990234375,103.29672241210938
6,2,person,0,0.8583969473838806,357.6834411621094,305.1427307128906,32.05621337890625,100.83430480957031
6,3,person,0,0.7953695058822632,335.50616455078125,299.7673034667969,20.705047607421875,80.68890380859375
6,4,person,0,0.8182514309883118,422.59527587890625,287.7272644042969,24.916351318359375,63.06732177734375
6,5,person,0,0.8175068497657776,309.79034423828125,300.3810119628906,24.943634033203125,89.9805908203125
6,6,person,0,0.8153039216995239,270.24554443359375,280.318603515625,22.777862548828125,68.20346069335938
6,7,bicycle,1,0.691344141960144,394.9115905761719,381.40155029296875,46.74481201171875,78.47177124023438
6,8,person,0,0.7358998656272888,378.37738037109375,281.7042541503906,19.88262939453125,61.05863952636719
6,9,person,0,0.7061786651611328,291.420654296875,290.89764404296875,20.251495361328125,74.86489868164062
7,1,person,0,0.8407686948776245,398.27392578125,335.58172607421875,49.391937255859375,105.73211669921875
7,2,person,0,0.8593122363090515,357.52642822265625,304.99688720703125,32.270782470703125,100.97038269042969
7,3,person,0,0.7904999852180481,335.6369934082031,300.18011474609375,20.43988037109375,81.84268188476562
7,4,person,0,0.835931122303009,422.83740234375,287.65069580078125,24.905792236328125,62.989654541015625
7,5,person,0,0.8045055270195007,310.50323486328125,299.7707824707031,26.09283447265625,88.76679992675781
7,6,person,0,0.8267077207565308,270.45245361328125,279.8917236328125,21.767425537109375,67.74276733398438
7,7,bicycle,1,0.6797065138816833,395.0077819824219,381.63897705078125,43.492431640625,75.37277221679688
7,8,person,0,0.7430733442306519,378.0399169921875,282.37091064453125,19.928497314453125,63.40272521972656
7,9,person,0,0.6824960708618164,291.4573669433594,289.52166748046875,21.22900390625,77.30549621582031
8,1,person,0,0.836005687713623,398.98175048828125,334.4439392089844,48.514892578125,103.802734375
8,2,person,0,0.8487271070480347,356.9940490722656,304.972900390625,32.4613037109375,100.91653442382812
8,3,person,0,0.7885785698890686,335.836669921875,299.94073486328125,20.460357666015625,81.3560791015625
8,4,person,0,0.8487766981124878,423.1246643066406,287.2240905761719,24.72198486328125,63.01667785644531
8,5,person,0,0.834953784942627,311.0982971191406,298.59576416015625,27.80401611328125,87.20259094238281
8,6,person,0,0.823681652545929,270.9766540527344,280.218994140625,21.12921142578125,69.40992736816406
8,7,bicycle,1,0.6108876466751099,395.07342529296875,381.5745544433594,40.4173583984375,73.48052978515625
8,8,person,0,0.7634139657020569,377.7330017089844,282.65850830078125,19.58203125,65.42276000976562
8,9,person,0,0.34445464611053467,291.74853515625,289.20819091796875,22.210662841796875,76.15699768066406
9,1,person,0,0.8514853715896606,399.86322021484375,333.09136962890625,47.775604248046875,103.42404174804688
9,2,person,0,0.852195680141449,356.6224365234375,304.73394775390625,32.095245361328125,100.83114624023438
9,3,person,0,0.7937674522399902,336.17791748046875,299.5950927734375,20.652679443359375,80.82815551757812
9,4,person,0,0.8409212231636047,423.22320556640625,287.0140686035156,24.613616943359375,62.85249328613281
9,5,person,0,0.8389241099357605,311.45050048828125,297.7812805175781,28.4971923828125,86.29632568359375
9,6,person,0,0.8199639320373535,271.5870361328125,280.0010681152344,20.375457763671875,68.64064025878906
9,7,bicycle,1,0.6621541380882263,394.97100830078125,380.4856262207031,37.564849853515625,73.8956298828125
9,8,person,0,0.7704717516899109,377.3623962402344,283.01861572265625,19.64447021484375,65.82315063476562
9,9,person,0,0.5895130634307861,292.02630615234375,287.568359375,22.459197998046875,78.97314453125
10,1,person,0,0.8604746460914612,400.4974365234375,332.1891174316406,46.93255615234375,101.44970703125
10,2,person,0,0.8510289192199707,356.2933349609375,304.86309814453125,31.9241943359375,100.21102905273438
10,3,person,0,0.7954095602035522,336.28350830078125,298.93994140625,20.177276611328125,79.89773559570312
10,4,person,0,0.8382458686828613,423.321044921875,286.6495361328125,24.348907470703125,62.42008972167969
10,5,person,0,0.8551410436630249,311.3334655761719,297.4521484375,28.3968505859375,86.25311279296875
10,6,person,0,0.8237167596817017,272.19024658203125,279.7588195800781,20.370635986328125,68.08038330078125
10,7,bicycle,1,0.6558054089546204,396.927490234375,377.9224853515625,38.460601806640625,77.61941528320312
10,8,person,0,0.7808557748794556,376.7919921875,282.5855712890625,19.46575927734375,67.03468322753906
10,9,person,0,0.4714794158935547,292.52972412109375,286.5845642089844,22.521636962890625,80.35968017578125
11,1,person,0,0.8531090021133423,400.9202880859375,331.48828125,46.015594482421875,102.19076538085938
11,2,person,0,0.8525536060333252,356.014404296875,304.9854736328125,32.082733154296875,99.95187377929688
11,3,person,0,0.7956914305686951,336.70819091796875,298.76092529296875,20.565460205078125,79.95846557617188
11,4,person,0,0.8396221399307251,423.30670166015625,286.08831787109375,23.927093505859375,61.819671630859375
11,5,person,0,0.8464458584785461,311.12274169921875,297.1036376953125,28.159271240234375,86.45040893554688
11,6,person,0,0.8181766271591187,272.626953125,279.32989501953125,20.220062255859375,67.73997497558594
11,7,bicycle,1,0.6870044469833374,396.8594055175781,376.52880859375,36.05096435546875,79.18765258789062
11,8,person,0,0.7864440083503723,376.11151123046875,282.16925048828125,19.068603515625,66.59672546386719
11,9,person,0,0.3487989008426666,293.121826171875,285.64630126953125,22.416595458984375,82.29579162597656
12,1,person,0,0.8502533435821533,401.55230712890625,330.97991943359375,44.677154541015625,102.76748657226562
12,2,person,0,0.8606255054473877,355.48602294921875,305.00482177734375,31.878173828125,99.99560546875
12,3,person,0,0.7791846990585327,337.46044921875,297.9931640625,20.572021484375,78.95074462890625
12,4,person,0,0.8388321399688721,423.2763671875,285.8628234863281,23.706207275390625,61.63566589355469
12,5,person,0,0.8502385020256042,311.09442138671875,297.0533447265625,28.272247314453125,86.67135620117188
12,6,person,0,0.8072142601013184,272.90753173828125,278.87420654296875,20.801422119140625,68.15972900390625
12,7,bicycle,1,0.6672412753105164,396.2548828125,376.1097412109375,32.805206298828125,78.31362915039062
12,8,person,0,0.7991692423820496,375.54052734375,281.991455078125,18.754608154296875,66.22463989257812
13,1,person,0,0.8443560600280762,402.067138671875,329.9925537109375,44.15875244140625,102.29940795898438
13,2,person,0,0.8566504120826721,355.019775390625,304.6450500488281,31.566192626953125,100.73762512207031
13,3,person,0,0.756408154964447,337.5516662597656,297.36090087890625,20.138671875,78.59909057617188
13,4,person,0,0.8383052349090576,423.2008972167969,285.400146484375,23.7503662109375,61.29240417480469
13,5,person,0,0.8437072038650513,311.071044921875,296.98931884765625,28.259552001953125,87.12387084960938
13,6,person,0,0.803439736366272,273.0028381347656,278.648193359375,20.82720947265625,69.02197265625
13,7,bicycle,1,0.6679394245147705,396.4818115234375,375.8157958984375,31.262298583984375,77.23397827148438
13,8,person,0,0.7994357347488403,375.1319580078125,281.8418884277344,18.717254638671875,65.51898193359375
14,1,person,0,0.846145749092102,402.8784484863281,329.4263610839844,43.9168701171875,102.04595947265625
14,2,person,0,0.8628249764442444,354.7886962890625,304.4641418457031,31.48248291015625,100.80192565917969
14,3,person,0,0.7205001711845398,337.6797180175781,296.881591796875,19.80157470703125,78.49411010742188
14,4,person,0,0.8380120396614075,423.0860595703125,284.90875244140625,23.575408935546875,60.64448547363281
14,5,person,0,0.8574426770210266,311.47686767578125,296.927001953125,29.613250732421875,87.19448852539062
14,6,person,0,0.79503333568573,273.36480712890625,278.395751953125,20.6824951171875,69.58595275878906
14,7,bicycle,1,0.6334596276283264,397.0841979980469,374.99591064453125,30.74755859375,77.50955200195312
14,8,person,0,0.798713743686676,374.8266906738281,281.4760437011719,18.52716064453125,64.44493103027344
15,1,person,0,0.8426159024238586,403.2290344238281,329.00640869140625,43.2574462890625,102.79751586914062
15,2,person,0,0.8494264483451843,354.5350036621094,304.92608642578125,31.71685791015625,100.2158203125
15,3,person,0,0.7372154593467712,337.8437194824219,296.4510192871094,19.80242919921875,78.11676025390625
15,4,person,0,0.838677704334259,423.039306640625,284.44586181640625,23.20281982421875,59.72721862792969
15,5,person,0,0.8504410982131958,311.4770202636719,296.998046875,29.67987060546875,87.33364868164062
15,6,person,0,0.7994038462638855,273.5711669921875,278.1751403808594,20.816253662109375,69.08143615722656
15,7,bicycle,1,0.6772814393043518,397.74298095703125,374.4291076660156,29.797637939453125,77.7369384765625
15,8,person,0,0.7935073971748352,374.3995361328125,281.0881042480469,18.957550048828125,63.96449279785156
16,1,person,0,0.8317890763282776,403.3681640625,328.9665832519531,42.860565185546875,105.0904541015625
16,2,person,0,0.8553574085235596,354.33148193359375,305.0115966796875,31.882904052734375,99.52609252929688
16,3,person,0,0.7399351000785828,337.8663635253906,296.0295715332031,19.4493408203125,77.6685791015625
16,4,person,0,0.8251080513000488,423.0670166015625,284.0998840332031,22.840606689453125,59.18949890136719
16,5,person,0,0.8329374194145203,311.1364440917969,296.796142578125,29.04864501953125,87.49308776855469
16,6,person,0,0.8140015006065369,274.1480407714844,278.19439697265625,21.4791259765625,68.65109252929688
16,7,bicycle,1,0.7350704073905945,398.8966064453125,373.8150329589844,29.75531005859375,77.2568359375
