frame,track_id,class,cls_id,conf,x_c,y_c,w,h
0,1,car,2,0.9246931076049805,508.832275390625,312.9710693359375,116.1025390625,84.826416015625
0,2,person,0,0.6455883383750916,356.733154296875,246.4783935546875,10.45758056640625,36.54144287109375
0,3,person,0,0.6304891705513,344.67645263671875,243.98580932617188,10.0347900390625,36.49853515625
1,1,car,2,0.9247114658355713,508.80010986328125,312.99896240234375,116.01644897460938,84.91830444335938
1,2,person,0,0.6539459228515625,357.313720703125,246.6412353515625,9.512420654296875,36.09822082519531
1,3,person,0,0.6279093027114868,344.2303466796875,243.98162841796875,9.596343994140625,36.38275146484375
2,1,car,2,0.9271243214607239,508.78424072265625,313.0172119140625,115.99002075195312,84.89608764648438
2,2,person,0,0.6795968413352966,357.43853759765625,246.63931274414062,9.510589599609375,35.98133850097656
2,3,person,0,0.6559638977050781,344.13885498046875,243.89349365234375,9.476287841796875,36.20460510253906
3,1,car,2,0.9234157800674438,508.81951904296875,312.95965576171875,115.91793823242188,84.97543334960938
3,2,person,0,0.6880898475646973,357.43023681640625,246.46011352539062,9.79608154296875,36.242919921875
3,3,person,0,0.6568184494972229,344.1065368652344,243.94741821289062,9.911376953125,36.44482421875
3,4,person,0,0.6172646284103394,329.9671325683594,246.59112548828125,8.0347900390625,31.8271484375
4,1,car,2,0.9224345684051514,508.8388977050781,312.89984130859375,115.90509033203125,84.94131469726562
4,2,person,0,0.7050507664680481,357.340087890625,246.3538360595703,9.93890380859375,36.523101806640625
4,3,person,0,0.6671379208564758,344.0594482421875,243.89675903320312,10.050872802734375,36.89500427246094
4,4,person,0,0.5715181231498718,330.193603515625,246.47528076171875,8.60931396484375,31.6512451171875
5,1,car,2,0.9226064085960388,508.8319091796875,312.96978759765625,115.97714233398438,85.00326538085938
5,2,person,0,0.7058606743812561,357.3056640625,246.37025451660156,10.008453369140625,36.700103759765625
5,3,person,0,0.656641960144043,344.058837890625,243.93228149414062,10.161285400390625,36.86222839355469
5,4,person,0,0.6201760172843933,333.16668701171875,246.62355041503906,11.794647216796875,32.582183837890625
6,1,car,2,0.9228966236114502,508.84521484375,312.96417236328125,116.07217407226562,85.0133056640625
6,2,person,0,0.7180415391921997,357.3695983886719,246.33807373046875,10.12860107421875,36.62751770019531
6,3,person,0,0.6448836922645569,343.95013427734375,243.748779296875,10.363800048828125,36.44279479980469
6,4,person,0,0.6543604135513306,334.3753662109375,246.75648498535156,13.703460693359375,32.761993408203125
7,1,car,2,0.9204198718070984,508.8427734375,312.902099609375,116.093017578125,85.1177978515625
